url,has_gtag,has_meta_pixel,google_form_data_collection,meta_form_data_collection,form_data_collection,meta_form_data_configuration,rank,is_health,is_finance
mapetitemercerie.com,True,False,False,False,False,False,503089,False,False
mapfan.com,True,False,False,False,False,False,37116,False,False
mapfre.es,True,False,False,False,False,False,59667,False,True
mapfresaludars.com.do,True,True,False,False,False,False,487028,True,False
mapgenie.io,True,False,False,False,False,False,26569,False,False
maphill.com,True,False,False,False,False,False,193644,False,False
maphub.net,False,False,False,False,False,False,61893,False,False
mapi.com,True,True,True,True,True,True,545880,True,False
mapio.net,True,False,False,False,False,False,54296,False,False
mapion.co.jp,True,False,False,False,False,False,25502,False,False
maplandia.com,False,False,False,False,False,False,116184,False,False
maplehillgolf.com,True,True,True,False,True,True,512435,False,False
maplesoft.com,True,True,True,True,True,True,62364,False,False
mapmyfitness.com,False,False,False,False,False,False,61446,False,False
mapmyindia.com,True,False,False,False,False,False,42000,False,False
mapmyride.com,False,False,False,False,False,False,67440,False,False
mapmyrun.com,False,False,False,False,False,False,37011,False,False
mapofus.org,True,False,False,False,False,False,741372,False,False
mappadeicognomi.it,False,False,False,False,False,False,814031,False,False
mappinandwebb.com,True,False,False,False,False,False,383343,False,False
mappinggis.com,True,False,False,False,False,False,754916,False,False
mapple.net,True,False,False,False,False,False,136830,False,False
mappr.co,True,False,False,False,False,False,301653,False,False
mappy.com,False,False,False,False,False,False,15104,False,False
mapquest.com,True,False,False,False,False,False,2826,False,False
maprimerenov.gouv.fr,False,False,False,False,False,False,750687,False,False
maps.com,False,False,False,False,False,False,204856,False,False
maps.lt,True,True,False,True,True,True,378288,False,False
maps.org,True,False,False,False,False,False,50595,True,False
mapsnow.co,True,False,False,False,False,False,692144,False,False
mapsofindia.com,True,False,False,False,False,False,36614,False,False
mapsofworld.com,True,False,False,False,False,False,47122,False,False
maptq.com,False,False,False,False,False,False,269484,False,False
maquinac.com,True,True,False,False,False,False,321334,False,False
mar.mil.br,True,True,False,False,False,True,110950,False,False
mara.gov.om,False,False,False,False,False,False,506688,False,False
marathon-photos.com,False,False,False,False,False,False,380423,False,False
marathon.tokyo,True,False,False,False,False,False,344368,False,False
marathon.ua,True,True,False,True,True,True,590508,False,False
marathonbet.by,True,False,False,False,False,False,347351,False,False
marathonbet.com,True,False,False,False,False,False,43479,False,False
marathonec.ru,True,False,False,False,False,False,536869,False,False
marathonguide.com,True,False,False,False,False,False,174129,False,False
marathonhandbook.com,True,True,False,False,False,False,173226,False,False
marathonphotos.live,False,False,False,False,False,False,424031,False,False
marathonsworld.com,False,False,False,False,False,False,652088,False,False
maratonypolskie.pl,False,False,False,False,False,False,525084,False,False
marca.com,True,False,False,False,False,False,1018,False,False
marcandangel.com,True,False,False,False,False,False,59037,False,False
marchandash.com,True,False,False,False,False,False,313716,True,False
marchofdimes.org,True,True,True,False,True,False,22747,True,False
marconiexpress.it,False,False,False,False,False,False,611432,False,False
marconifarma.it,True,False,False,False,False,False,722818,True,False
marcos.com,True,False,False,False,False,False,45146,False,False
marcus.com,True,True,False,False,False,False,18492,False,True
mardigras.org.au,True,True,False,True,True,True,571809,False,False
mardinlife.com,True,False,False,False,False,False,542817,False,False
maree.info,False,False,False,False,False,False,77205,False,False
mareespeche.com,True,False,False,False,False,False,615787,False,False
maregionsud.fr,False,False,False,False,False,False,87647,False,False
mares.com,True,False,False,False,False,False,261079,False,False
margriet.nl,False,False,False,False,False,False,56297,True,False
mariage.fr,True,False,False,False,False,False,563026,False,False
marianos.com,False,False,False,False,False,False,166874,False,False
mariee.fr,True,False,False,False,False,False,631331,False,False
mariestopes.org.mx,True,False,True,False,True,False,725994,True,False
mariinsky.ru,True,False,False,False,False,False,54130,False,False
marijuana-seeds.nl,True,False,False,False,False,False,369818,True,False
marina.gov.ph,True,False,False,False,False,False,71797,False,False
marinabaysands.com,True,True,False,False,False,True,35886,False,False
marinbikes.com,True,False,False,False,False,False,281447,False,False
marine-deals.co.nz,True,True,False,False,False,False,175395,False,False
marinebio.org,True,False,False,False,False,False,391890,False,False
marinemarathon.com,True,True,False,True,True,True,663067,False,False
marinemax.com,True,True,False,True,True,True,205932,False,False
marinepartssource.com,True,True,True,True,True,True,530794,False,False
marines.co.jp,True,False,False,False,False,False,65483,False,False
marines.com,False,False,False,False,False,False,52259,False,False
marines.mil,True,False,False,False,False,False,19254,False,False
marineschepen.nl,True,False,False,False,False,False,511210,False,False
marinespecies.org,False,False,False,False,False,False,97013,False,False
marinet.ru,False,False,False,False,False,False,610164,False,False
marinetraffic.com,False,False,False,False,False,False,4490,False,False
marinetraffic.live,True,False,True,False,True,False,649632,False,False
marineweather.net,True,False,False,False,False,False,324711,False,False
maringuiden.se,True,True,False,True,True,True,484202,False,False
marinha.mil.br,True,True,True,True,True,True,49437,False,False
marionmugshots.com,True,False,False,False,False,False,459261,False,False
marionnaud.fr,False,False,False,False,False,False,42913,False,False
marisapeer.com,True,False,True,False,True,False,230787,True,False
mariskavos.nl,True,False,False,False,False,False,642731,False,False
maritim.no,True,True,False,True,True,True,476503,False,False
mariushosting.com,False,False,False,False,False,False,232222,False,False
markandgraham.com,True,False,False,False,False,False,40285,False,False
markandlona.com,True,True,False,False,False,False,814210,False,False
markerzone.com,True,False,False,False,False,False,362227,False,False
marketagent.com,True,False,False,False,False,False,154190,False,False
marketbeat.com,True,False,False,False,False,False,19737,False,True
marketbook.ca,True,False,False,False,False,False,313640,False,False
marketdino.pl,True,True,False,False,False,False,247177,False,False
marketforce.com,True,False,True,False,True,False,170771,False,False
marketo.com,True,False,True,False,True,False,4944,False,False
marketscreener.com,True,False,False,False,False,False,13185,False,True
marketsplash.com,True,False,False,False,False,False,170043,False,False
marketwatch.com,True,True,False,False,False,False,1091,False,True
markkystreams.com,True,True,False,True,True,True,116175,False,False
markmanson.net,True,False,False,False,False,False,38854,True,False
marknum.com,False,False,False,False,False,False,989995,False,False
marks.com,True,True,False,False,False,True,37434,False,False
marksandspencer.com,False,False,False,False,False,False,4475,False,False
markt.de,False,False,False,False,False,False,7366,False,False
marktcom.de,False,False,False,False,False,False,84402,False,False
marktguru.de,False,False,False,False,False,False,151986,False,False
marktplaats.nl,True,False,False,False,False,False,1215,False,False
marktplatz-mittelstand.de,False,False,False,False,False,False,483595,False,False
marlboro.com,False,False,False,False,False,False,50979,False,False
marlboro.jp,False,False,False,False,False,False,724456,False,False
marlinfirearms.com,True,False,False,False,False,False,331155,False,False
marmelada.co.il,True,True,False,True,True,True,455442,False,False
marmiton.org,False,False,False,False,False,False,2354,False,False
marmot.org,True,False,False,False,False,False,286326,False,False
marocannonces.com,True,False,False,False,False,False,23381,False,False
marouge.jp,True,True,True,False,True,False,287966,False,False
marqueesportsnetwork.com,True,False,False,False,False,False,310715,False,False
marriage.com,True,False,False,False,False,False,22681,False,False
marriott.com,True,True,False,False,False,True,552,False,False
marriottvacationclub.com,True,True,True,True,True,True,98481,False,False
marrish.com,True,False,True,False,True,False,22055,False,False
marry-xoxo.com,True,True,False,False,False,False,526289,False,False
marrybaby.vn,True,True,False,False,False,False,359518,False,False
mars.com,True,False,False,False,False,False,16703,False,False
marsbet.com,True,True,True,True,True,True,103133,False,False
marshal-i.com,False,False,False,False,False,False,814268,False,False
marshallboya.com,False,False,False,False,False,False,814269,False,False
marshalls.com,True,True,False,False,False,False,17291,False,False
marshallscholarship.org,True,False,False,False,False,False,640886,False,False
marshmclennan.com,True,False,False,False,False,False,131227,False,False
marspetcare.jp,True,True,False,True,True,True,724457,False,False
marthastewart.com,True,True,False,True,True,True,4318,False,False
martimotos.com,True,True,False,True,True,True,341688,False,False
martinruetter.com,True,False,False,False,False,False,413324,False,False
marugame.com,True,False,False,False,False,False,79840,False,False
marukome.co.jp,True,False,False,False,False,False,379919,False,False
marukyu.com,True,False,False,False,False,False,496044,False,False
marutisuzuki.com,True,True,True,True,True,True,20428,False,False
maruyama.co.jp,True,False,False,False,False,False,999244,False,False
marvelcdb.com,True,False,False,False,False,False,635667,False,False
marvelsnap.com,True,True,False,True,True,True,191643,False,False
marvelsnapzone.com,True,False,False,False,False,False,57566,False,False
marvelstrikeforce.com,True,False,False,False,False,False,35879,False,False
marxist.com,True,False,False,False,False,False,158578,False,False
marxists.org,False,False,False,False,False,False,10526,False,False
maryland.gov,True,False,False,False,False,False,5732,False,False
marylandbiodiversity.com,True,False,False,False,False,False,965173,False,False
marylandtaxes.gov,True,False,False,False,False,False,165838,False,True
marytrufel.ru,False,False,False,False,False,False,312966,False,False
maschinenring.de,False,False,False,False,False,False,299611,False,False
maschinensucher.de,True,True,False,False,False,False,323740,False,False
mascotaysalud.com,True,True,False,False,False,False,712576,False,False
maserati.com,True,True,True,False,True,False,31686,False,False
mashable.com,True,False,False,False,False,False,1202,False,False
mashaquiz.com,True,False,False,False,False,False,81122,False,False
mashed.com,True,False,False,False,False,False,19354,False,False
masked.love,True,False,False,False,False,False,185024,False,False
masnsports.com,True,False,False,False,False,False,182220,False,False
masothue.com,True,False,False,False,False,False,59235,False,False
masoutis.gr,True,False,False,False,False,False,78174,False,False
mass.gov,True,False,False,False,False,False,4615,False,False
massage-xxx.ru,False,False,False,False,False,False,666177,False,False
massagebook.com,True,True,False,False,False,False,48698,True,False
massageexchange.com,False,False,False,False,False,False,538780,True,False
massagetherapy.com,True,False,False,False,False,False,118504,True,False
massaudubon.org,True,True,True,False,True,False,80567,False,False
masscourts.org,False,False,False,False,False,False,137445,False,False
masseyferguson.com,True,True,False,False,False,False,238480,False,False
masseyratings.com,True,False,False,False,False,False,409262,False,False
massgeneralbrigham.org,False,False,False,False,False,False,36974,True,False
masshist.org,True,False,False,False,False,False,99152,False,False
massimodutti.com,True,True,False,False,False,False,24274,False,False
masslive.com,True,True,False,True,True,True,11755,False,False
masslottery.com,True,True,False,True,True,True,58336,False,False
massmutual.com,True,False,False,False,False,False,9231,False,True
massresort.com,True,True,False,True,True,True,224648,False,False
master.pro,False,False,False,False,False,False,281000,False,False
masterbets365.com,True,True,False,True,True,True,80257,False,False
mastercard.com,False,False,False,False,False,False,2571,False,True
masterclass.com,True,True,True,False,True,True,7237,False,False
mastercraft.com,True,True,False,False,False,True,245210,False,False
masterduelmeta.com,True,False,False,False,False,False,45848,False,False
mastergo.com,False,False,False,False,False,False,112224,False,False
mastergrad.com,True,False,False,False,False,False,132124,False,False
masteringchemistry.com,True,True,False,False,False,True,224798,False,False
masteringphysics.com,True,False,False,False,False,False,139918,False,False
masterlock.com,True,False,False,False,False,False,185954,False,False
masterofmalt.com,True,False,False,False,False,False,41625,False,False
masterorganicchemistry.com,True,False,False,False,False,False,263029,False,False
mastersofgames.com,True,False,False,False,False,False,432867,False,False
mastersportal.com,True,False,False,False,False,False,38276,False,False
mastervolt.com,True,True,False,True,True,True,697251,False,False
masteryprogram.com,True,True,True,True,True,True,765452,False,False
masterzoo.ua,True,True,False,True,True,True,165418,False,False
mastodon.social,False,False,False,False,False,False,4156,False,False
mat6tube.com,True,False,False,False,False,False,1379,False,False
matalan.co.uk,True,False,False,False,False,False,8067,False,False
matas.dk,False,False,False,False,False,False,47098,False,False
match.com,True,True,False,False,False,True,1938,False,False
matchendirect.fr,True,False,False,False,False,False,9173,False,False
matchesfashion.com,False,False,False,False,False,False,20880,False,False
matchid.io,True,False,False,False,False,False,506844,False,False
matchroomboxing.com,True,False,False,False,False,False,692251,False,False
matchshare.it,False,False,False,False,False,False,814490,False,False
matchstat.com,True,False,False,False,False,False,337914,False,False
matchtv.ru,True,False,False,False,False,False,3070,False,False
matemaks.pl,True,False,False,False,False,False,208359,False,False
matematica.pt,True,False,False,False,False,False,581194,False,False
matematicamente.it,True,False,False,False,False,False,393276,False,False
matematykaszkolna.pl,False,False,False,False,False,False,306139,False,False
matemovil.com,False,False,False,False,False,False,645482,False,False
matequiz.com,True,False,False,False,False,False,79134,False,False
materdomini.it,True,True,False,False,False,False,191674,True,False
material-expo.jp,True,True,False,True,True,True,698398,False,False
materialbank.com,True,True,False,False,False,True,148024,False,False
materialplus.io,True,False,False,False,False,False,383812,False,False
materialsproject.org,False,False,False,False,False,False,362303,False,False
materiamedica.info,False,False,False,False,False,False,814520,True,False
materinstvo.ru,False,False,False,False,False,False,165587,True,False
materprime.com.br,True,True,False,False,False,False,615805,True,False
matesfacil.com,True,False,False,False,False,False,194170,False,False
mateusmais.com.br,True,True,False,True,True,True,226340,False,False
math-aids.com,True,False,True,False,True,False,177448,False,False
math-only-math.com,True,False,False,False,False,False,374294,False,False
math-salamanders.com,True,False,False,False,False,False,261554,False,False
math.tools,True,False,False,False,False,False,568685,False,False
math10.com,True,False,False,False,False,False,389942,False,False
mathaus.ro,True,False,False,False,False,False,77589,False,False
mathbang.net,True,False,False,False,False,False,814526,False,False
mathcelebrity.com,True,True,False,False,False,False,387955,False,False
mathcracker.com,True,True,False,False,False,False,429354,False,False
mathelounge.de,False,False,False,False,False,False,619815,False,False
mathem.se,True,False,False,False,False,False,135687,False,False
mathepower.com,False,False,False,False,False,False,134323,False,False
mathforyou.net,False,False,False,False,False,False,727713,False,False
mathigon.org,True,False,False,False,False,False,150043,False,False
mathinsight.org,True,False,False,False,False,False,429168,False,False
mathishome.com,True,True,False,True,True,True,242417,False,False
mathjobs.org,False,False,False,False,False,False,366152,False,False
mathler.com,True,False,False,False,False,False,479774,False,False
mathmonks.com,True,False,False,False,False,False,356819,False,False
mathoverflow.net,True,False,False,False,False,False,70545,False,False
mathpapa.com,True,False,False,False,False,False,149495,False,False
mathpix.com,True,False,True,False,True,False,34364,False,False
mathportal.org,True,False,False,False,False,False,416205,False,False
mathraining.be,False,False,False,False,False,False,814537,False,False
maths-et-tiques.fr,True,False,False,False,False,False,486115,False,False
maths.org,True,False,False,False,False,False,39774,False,False
mathsgenie.co.uk,True,False,False,False,False,False,74791,False,False
mathsonline.com.au,True,False,False,False,False,False,65272,False,False
mathspace.co,True,False,False,False,False,False,63048,False,False
mathspad.co.uk,False,False,False,False,False,False,207925,False,False
mathway.com,True,True,False,True,True,True,5740,False,False
mathworks.cn,True,False,False,False,False,False,210806,False,False
mathworks.com,True,True,False,False,False,True,3124,False,False
matome-plus.com,False,False,False,False,False,False,85048,False,False
matomeantena.com,True,False,False,False,False,False,63126,False,False
matomegamer.com,False,False,False,False,False,False,492268,False,False
matono-womens.com,True,False,False,False,False,False,814572,True,False
matosvelo.fr,True,False,True,False,True,False,518687,False,False
matprat.no,True,False,False,False,False,False,68561,False,False
matratzen-concord.de,False,False,False,False,False,False,397701,False,False
matricula-online.eu,True,False,False,False,False,False,229791,False,False
matrimonio.com,True,True,False,True,True,True,53880,False,False
matrimonio.com.co,True,True,False,True,True,True,130775,False,False
matrixcalc.org,False,False,False,False,False,False,169243,False,False
matrixcare.com,True,True,False,False,False,False,10376,True,False
matsmart.se,False,True,False,False,False,False,260143,False,False
matsui.co.jp,True,True,False,False,False,False,20240,False,True
matsukiyo.co.jp,True,False,False,False,False,False,430797,False,False
matsuyafoods.co.jp,True,True,False,False,False,False,22025,False,False
mattel.com,False,False,False,False,False,False,7045,False,False
matterhornparadise.ch,False,False,False,False,False,False,342059,False,False
matterport.com,True,True,False,True,True,True,1813,False,False
matthewshepard.org,True,False,False,False,False,False,679585,False,False
matthey.com,True,False,False,False,False,False,85525,False,False
mattle.online,False,False,False,False,False,False,968929,False,False
mattressclarity.com,True,True,False,True,True,True,331476,False,False
mattressfirm.com,True,True,False,True,True,True,34443,False,False
mattressverdict.com,True,False,True,False,True,False,435059,False,False
maturespace.com,True,False,False,False,False,False,488228,False,False
maturetenders.com,True,False,True,False,True,False,293299,False,False
maturetube.com,True,False,False,False,False,False,8159,False,False
maturist.jp,True,False,True,False,True,False,213874,False,False
maty.com,False,False,False,False,False,False,66050,False,False
matzav.com,True,False,False,False,False,False,134912,False,False
mau.se,False,False,False,False,False,False,226396,False,False
maudau.com.ua,True,True,False,True,True,True,61180,False,False
maurices.com,True,True,True,True,True,True,10351,False,False
maurten.com,False,False,False,False,False,False,417899,False,False
mavericktruckclub.com,True,False,False,False,False,False,124988,False,False
mavic.com,True,False,False,False,False,False,218828,False,False
mavigadget.com,True,True,False,True,True,True,423093,False,False
mavink.com,True,False,False,False,False,False,211190,False,False
mavis.com,True,True,False,False,False,False,160174,False,False
mavs.com,True,False,False,False,False,False,104343,False,False
mavsmoneyball.com,True,True,False,False,False,False,159288,False,False
mawada.net,True,False,False,False,False,False,22671,False,False
mawaqit.net,False,False,False,False,False,False,55401,False,False
mawdoo3.com,True,False,False,False,False,False,7973,True,False
max.com,True,False,False,False,False,False,1823,False,False
maxabout.com,False,False,False,False,False,False,157523,False,False
maxai.me,True,False,True,False,True,False,94819,False,False
maxbetsport.rs,True,True,False,True,True,True,86409,False,False
maxbo.no,True,False,False,False,False,False,413285,False,False
maxi.ca,True,True,False,True,True,True,349404,False,False
maxiburo.fr,False,False,False,False,False,False,366393,False,False
maxifoot.fr,True,False,False,False,False,False,20515,False,False
maximeyes.com,True,False,False,False,False,False,363749,False,False
maximhealthcare.com,True,False,False,False,False,False,578136,True,False
maximiles.co.uk,False,False,False,False,False,False,358859,False,False
maximiles.com,False,False,False,False,False,False,141251,False,False
maximum.md,True,True,False,True,True,True,132224,False,False
maximustecidos.com.br,True,True,False,True,True,True,468327,False,False
maximusuk.co.uk,False,False,False,False,False,False,697982,True,False
maxis.com.my,True,True,False,True,True,True,34140,False,False
maxiscoot.com,False,False,False,False,False,False,80528,False,False
maxizoo.fr,False,False,False,False,False,False,135456,False,False
maxizoo.pl,False,False,False,False,False,False,333936,False,False
maxjeune-tgvinoui.sncf,False,False,False,False,False,False,492275,False,False
maxlifeinsurance.com,True,True,False,False,False,False,53121,False,True
maxmat.pt,True,False,False,False,False,False,207104,False,False
maxmeldpunt.nl,False,False,False,False,False,False,250779,False,False
maxpreps.com,False,False,False,False,False,False,15066,False,False
maxrealt.ru,True,False,False,False,False,False,406689,False,False
maxroll.gg,True,False,False,False,False,False,5953,False,False
maxsold.com,True,False,False,False,False,False,230291,False,False
maxstock.co.il,True,True,False,True,True,True,185799,False,False
maxvandaag.nl,False,False,False,False,False,False,68026,False,False
maxx.ca,True,False,True,False,True,False,120537,False,False
maya.ph,True,True,False,False,False,False,64279,False,True
mayado.jp,True,True,False,False,False,False,571939,True,False
maybank2u.com.my,True,True,False,True,True,True,7873,False,True
maybelline.com,True,True,False,False,False,False,42895,False,False
mayflower.org.uk,True,True,False,True,True,True,373332,False,False
mayniladwater.com.ph,True,False,False,False,False,False,484376,False,False
mayo.edu,False,False,False,False,False,False,14499,True,False
mayoclinic.org,True,False,False,False,False,False,471,True,False
mayocliniclabs.com,False,False,False,False,False,False,128822,True,False
mayonez.jp,True,True,False,False,False,False,462280,False,False
maytag.com,True,True,True,False,True,True,70347,False,False
mazars.co.uk,True,False,False,False,False,False,497044,False,False
mazda.ca,True,False,False,False,False,False,122826,False,False
mazda.com.au,True,True,False,False,False,True,204531,False,False
mazda.mx,True,True,False,True,True,True,72042,False,False
mazda6club.com,True,False,False,False,False,False,431247,False,False
mazdausa.com,True,True,False,False,False,True,22507,False,False
maze.toys,True,False,False,False,False,False,594654,False,False
mbaction.com,True,False,False,False,False,False,461864,False,False
mbank.kg,True,False,True,False,True,False,93383,False,False
mbank.pl,False,False,False,False,False,False,14142,False,True
mbclub.co.uk,False,False,False,False,False,False,339637,False,False
mbda-systems.com,False,False,False,False,False,False,276200,False,False
mbga.jp,True,False,False,False,False,False,1296,False,False
mbhbank.hu,True,False,False,False,False,False,122991,False,False
mbnk.biz,True,False,False,False,False,False,109852,False,True
mbok.jp,True,True,False,False,False,False,78665,False,False
mbp-japan.com,True,True,False,True,True,True,329387,False,False
mbr.co.uk,True,True,False,True,True,True,302368,False,False
mbrace.or.jp,False,False,False,False,False,False,814826,False,False
mbschool.ru,True,False,False,False,False,False,624862,False,False
mbusa.com,True,True,False,False,False,False,21642,False,False
mbuy24.com,True,True,False,False,False,False,758946,False,False
mby.com,True,False,False,False,False,False,496868,False,False
mc-web.jp,True,False,False,False,False,False,677044,False,False
mcafee.com,True,True,False,True,True,True,323,False,False
mcalistersdeli.com,True,True,True,True,True,True,47704,False,False
mcarbo.com,True,False,False,False,False,False,435857,False,False
mcas-gov.us,False,False,False,False,False,False,11912,False,False
mccormick.com,True,True,False,True,True,True,28491,False,False
mccoveychronicles.com,True,True,False,True,True,True,99028,False,False
mccoys.com,True,True,False,False,False,True,291898,False,False
mcdonaldobservatory.org,True,False,False,False,False,False,636347,False,False
mcdonalds.co.jp,True,True,False,True,True,True,17498,False,False
mcdonalds.com,True,False,False,False,False,False,3216,False,False
mcdonalds.com.au,True,True,False,False,False,False,59100,False,False
mcdonalds.com.br,True,True,False,True,True,True,33914,False,False
mcdonalds.fr,False,False,False,False,False,False,45610,False,False
mcdvoice.com,False,False,False,False,False,False,54519,False,False
mcfarlane.com,True,False,False,False,False,False,225143,False,False
mcfarlaneaviation.com,True,True,True,True,True,True,682609,False,False
mcfit.com,True,True,False,False,False,False,196340,True,False
mcgill.ca,False,False,False,False,False,False,3537,False,False
mcgraw-hill.com,True,False,True,False,True,False,20012,False,True
mcgrp.ru,True,False,False,False,False,False,38198,False,False
mcgtn.org,True,False,False,False,False,False,442406,False,False
mch.cl,True,False,False,False,False,False,369015,False,False
mckesson.ca,True,False,False,False,False,False,115623,True,False
mckesson.com,True,False,False,False,False,False,13812,True,False
mckinsey.com,True,True,True,True,True,True,905,False,False
mcknights.com,True,True,False,False,False,False,123824,True,False
mcknightsseniorliving.com,True,False,False,False,False,False,295436,True,False
mcla.us,True,False,False,False,False,False,751165,False,False
mclaren.com,True,False,False,False,False,False,26448,False,False
mclarenstore.com,True,True,False,True,True,True,220796,False,False
mcluck.com,True,True,False,True,True,True,45433,False,False
mcmansionhell.com,False,False,False,False,False,False,538863,False,False
mcmaster.ca,True,True,False,False,False,True,8933,False,False
mcmaster.com,False,False,False,False,False,False,11820,False,False
mcmillanrunning.com,True,False,False,False,False,False,444136,False,False
mcmurrayhatchery.com,True,False,False,False,False,False,250413,False,False
mcnews.com.au,True,False,False,False,False,False,260282,False,False
mconsultingprep.com,False,False,False,False,False,False,403575,False,False
mcpedl.org,True,False,False,False,False,False,13831,False,False
mcqmate.com,False,False,False,False,False,False,169589,False,False
mcso.org,False,False,False,False,False,False,183706,False,False
mcso.us,True,True,False,False,False,False,707188,False,False
mcsweeneys.net,True,False,False,False,False,False,28714,False,False
mcusercontent.com,False,False,False,False,False,False,3592,False,False
mcw19.com,False,False,False,False,False,False,81677,False,False
mdanderson.org,False,False,False,False,False,False,16157,True,False
mdates.com,True,False,False,False,False,False,69226,False,False
mdbg.net,False,False,False,False,False,False,190725,False,False
mdcalc.com,True,False,False,False,False,False,34265,True,False
mdclinics.com.ua,True,True,False,False,False,False,593667,True,False
mdcomputers.in,True,True,True,True,True,True,79590,False,False
mdja.jp,False,False,False,False,False,False,294761,True,False
mdlottery.com,True,False,False,False,False,False,67584,False,False
mdm.de,True,False,False,False,False,False,198379,False,False
mdn.co.jp,True,False,False,False,False,False,309521,False,False
mdofficemail.com,True,False,False,False,False,False,432229,True,False
mdph31.fr,True,False,False,False,False,False,814966,True,False
mdpi.com,False,False,False,False,False,False,921,False,False
mdpr.jp,True,True,False,False,False,True,52595,False,False
mdr.de,False,False,False,False,False,False,5834,False,False
mdrtrck.com,False,False,False,False,False,False,280809,False,False
mdsaude.com,False,False,False,False,False,False,59329,True,False
mdttac.com,True,False,False,False,False,False,353131,False,False
mdundo.com,True,False,False,False,False,False,19055,False,False
mdwfp.com,True,False,False,False,False,False,204800,False,False
mdzol.com,True,True,False,True,True,True,7774,False,False
me-qr.com,True,True,False,True,True,True,7503,False,False
me.com,False,False,False,False,False,False,1236,False,False
meade.com,True,False,False,False,False,False,589409,False,False
mealkeyway.com,True,False,False,False,False,False,109243,False,False
mealsonwheelsamerica.org,True,True,False,True,True,True,94120,True,False
mealtrain.com,True,True,True,False,True,False,47915,False,False
meandu.com,True,True,True,True,True,True,547335,False,False
meaningfulfunerals.net,False,False,False,False,False,False,158870,False,False
meaningness.com,True,False,False,False,False,False,892452,False,False
meatheadmovers.com,True,True,True,True,True,True,963872,False,False
meb.gov.tr,False,False,False,False,False,False,1458,False,False
meb.k12.tr,False,False,False,False,False,False,53213,False,False
mebius21.jp,False,False,False,False,False,False,117878,False,False
meble.pl,True,True,False,True,True,True,186588,False,False
mebmarket.com,True,True,False,False,False,True,43766,False,False
mec.ca,True,True,True,True,True,True,31322,False,False
mec.gov.br,True,False,False,False,False,False,11761,False,False
mecca.com,True,True,True,True,True,True,48372,False,False
meccabingo.com,True,True,False,True,True,True,60177,False,False
meccagames.com,True,True,False,True,True,True,645489,False,False
mecenat.com,True,False,False,False,False,False,168194,False,False
mechacomic.jp,True,True,False,True,True,True,1578,False,False
mechanicbase.com,True,False,False,False,False,False,247178,False,False
mechelen.be,False,False,False,False,False,False,223943,False,False
meclib.jp,True,True,False,True,True,True,229956,False,False
mecocute.com,True,True,False,False,False,True,116767,False,False
meczyki.pl,True,True,False,True,True,True,18704,False,False
med-magazin.ua,True,True,False,False,False,False,163277,True,False
med.or.jp,True,False,False,False,False,False,26181,True,False
med.studio,True,False,False,False,False,False,352157,True,False
medaboutme.ru,True,False,False,False,False,False,153822,True,False
medallia.com,True,True,True,True,True,True,1847,False,False
medalsofamerica.com,True,True,False,True,True,True,291432,False,False
medbud.wiki,True,False,False,False,False,False,656236,True,False
medbullets.com,True,False,False,False,False,False,189603,True,False
medchemexpress.cn,False,False,False,False,False,False,454027,False,False
medchemexpress.com,True,False,False,False,False,False,142362,False,False
medela.com,True,True,False,False,False,False,69307,True,False
medela.us,True,False,False,False,False,False,904728,False,False
medex.com.bd,True,False,False,False,False,False,9539,True,False
medexpress.pl,True,True,False,False,False,False,409894,True,False
medfile.pl,True,False,True,False,True,False,65033,True,False
medhub.com,True,True,False,True,True,True,116809,True,False
medhub.uz,False,False,False,False,False,False,85985,True,False
medi-market.be,False,False,False,False,False,False,123723,True,False
medi.ru,True,False,False,False,False,False,197872,True,False
media-carrier.de,True,False,False,False,False,False,236514,False,False
media.fi,True,False,False,False,False,False,140769,False,False
media.io,True,False,True,False,True,False,33782,False,False
mediaalpha.com,True,True,False,True,True,True,26852,False,False
mediaclasse.fr,True,False,False,False,False,False,710139,False,False
mediacourant.nl,True,False,False,False,False,False,21987,False,False
mediaexpert.pl,True,False,False,False,False,False,1491,False,False
mediafire.com,True,False,False,False,False,False,674,False,False
mediago.io,True,False,False,False,False,False,1857,False,False
mediakonsumen.com,True,False,False,False,False,False,254182,False,False
medialibrary.it,False,False,False,False,False,False,129433,False,False
mediamarkt.at,False,False,False,False,False,False,56348,False,False
mediamarkt.be,False,False,False,False,False,False,56886,False,False
mediamarkt.ch,True,True,False,True,True,True,93477,False,False
mediamarkt.com.tr,False,False,False,False,False,False,18780,False,False
mediamarkt.de,True,False,False,False,False,False,12684,False,False
mediamarkt.es,True,False,False,False,False,False,16164,False,False
mediamarkt.nl,True,False,False,False,False,False,40094,False,False
mediamarkt.pl,False,False,False,False,False,False,44856,False,False
mediamart.vn,True,True,False,True,True,True,67233,False,False
medianauka.pl,False,False,False,False,False,False,575991,False,False
mediaset.it,True,False,False,False,False,False,4833,False,False
mediasphera.ru,True,False,False,False,False,False,245509,False,False
mediassist.in,True,False,False,False,False,False,60458,False,True
mediatakeout.com,True,False,False,False,False,False,97099,False,False
mediavine.com,True,True,False,True,True,True,2073,False,False
mediaworld.it,False,False,False,False,False,False,28654,False,False
mediazilla.com,True,True,False,True,True,True,177134,False,False
medibuddy.in,True,True,False,False,False,False,54464,False,True
medica.co.jp,True,True,False,True,True,True,352414,False,False
